0.1, 1.83907
0.2, 1.83907
0.3, 1.83907
0.4, 1.83907
0.5, 1.83907
0.6, 1.83907
0.7, 1.83907
0.8, 1.83907
0.9, 1.83907
1, 1.83907
1.1, 1.83907
1.2, 1.83907
1.3, 1.83908
1.4, 1.83908
1.5, 1.83908
1.6, 1.83909
1.7, 1.83909
1.8, 1.83911
1.9, 1.83912
2, 1.83914
2.1, 1.83915
2.2, 1.83919
2.3, 1.83925
2.4, 1.8393
2.5, 1.83935
2.6, 1.83932
2.7, 1.8394
2.8, 1.83956
2.9, 1.83978
3, 1.84004
3.1, 1.84033
3.2, 1.84064
3.3, 1.84091
3.4, 1.84058
3.5, 1.84024
3.6, 1.84024
3.7, 1.84056
3.8, 1.84121
3.9, 1.84221
4, 1.84362
4.1, 1.84549
4.2, 1.84786
4.3, 1.8508
4.4, 1.85435
4.5, 1.85855
4.6, 1.86339
4.7, 1.86885
4.8, 1.87488
4.9, 1.88137
5, 1.88816
5.1, 1.88605
5.2, 1.884
5.3, 1.88196
5.4, 1.87987
5.5, 1.87765
5.6, 1.8752
5.7, 1.87244
5.8, 1.86923
5.9, 1.86546
6, 1.861
6.1, 1.85569
6.2, 1.84939
6.3, 1.84192
6.4, 1.83312
6.5, 1.82282
6.6, 1.81082
6.7, 1.79694
6.8, 1.781
6.9, 1.7628
7, 1.74214
7.1, 1.71885
7.2, 1.69273
7.3, 1.66361
7.4, 1.63132
7.5, 1.5957
7.6, 1.5566
7.7, 1.5139
7.79999, 1.46748
7.89999, 1.41726
7.99999, 1.36317
8.09999, 1.30518
8.2, 1.24328
8.3, 1.1775
8.4, 1.10791
8.5, 1.03459
8.6, 0.957713
8.7, 0.87745
8.8, 0.794041
8.9, 0.70777
9, 0.618969
9.1, 0.528024
9.2, 0.435373
9.3, 0.341507
9.4, 0.246973
9.5, 0.15237
9.6, 0.0583512
9.7, -0.034378
9.8, -0.125061
9.9, -0.212893
10, -0.29702
